stop_id,stop_name,stop_lat,stop_lon,parent_station
532_23,Zlatareva zlata,45.757240,15.944370,532
532_24,Zlatareva zlata,45.757221,15.944384,532
532,Zlatareva zlata,45.757299,15.944125,
533_23,Lukoranska,45.760339,15.945712,533
533,Lukoranska,45.760339,15.945712,
534_21,Karlovačka 18,45.766662,15.931974,534
534_22,Karlovačka 18,45.766696,15.931916,534
534,Karlovačka 18,45.766679,15.931945,
535_21,Karlovačka 97,45.765152,15.927131,535
535_22,Karlovačka 97,45.764805,15.925800,535
535,Karlovačka 97,45.764978,15.926466,
536_21,Karlovačka 157,45.763395,15.917708,536
536_22,Karlovačka 157,45.763289,15.917115,536
536,Karlovačka 157,45.763342,15.917412,
537_23,Petlja - ulaz,45.759629,15.910932,537
537_24,Petlja - ulaz,45.759608,15.910148,537
537,Petlja - ulaz,45.759619,15.910540,
538_23,Petlja - izlaz,45.759768,15.896273,538
538_24,Petlja - izlaz,45.760707,15.899192,538
538,Petlja - izlaz,45.760237,15.897732,
539_23,Hrastovička,45.758339,15.892605,539
539_24,Hrastovička,45.757830,15.892320,539
539,Hrastovička,45.758085,15.892462,
540_21,Put za Leskovac,45.754260,15.886049,540
540_23,Put za Leskovac,45.754072,15.885751,540
540,Put za Leskovac,45.754166,15.885900,
541_23,Dolenica,45.752941,15.883799,541
541_24,Dolenica,45.752428,15.882818,541
541,Dolenica,45.752684,15.883309,
542_23,MERCATONE,45.750056,15.879128,542
542_24,MERCATONE,45.749580,15.878168,542
542,MERCATONE,45.749818,15.878648,
543_21,Stupnik-crkva,45.745025,15.870923,543
543_22,Stupnik-crkva,45.745016,15.870715,543
543,Stupnik-crkva,45.745020,15.870819,
544_21,Donjostupnička,45.745304,15.867389,544
544_22,Donjostupnička,45.745612,15.866993,544
544,Donjostupnička,45.745458,15.867191,
545_21,Meglajci,45.749761,15.854272,545
545_22,Meglajci,45.749999,15.852455,545
545,Meglajci,45.749880,15.853364,
546_21,Stupnik-škola,45.751627,15.847171,546
546_22,Stupnik-škola,45.751596,15.847445,546
546,Stupnik-škola,45.751612,15.847308,
548_21,Lučko-centar,45.761257,15.882351,548
548_22,Lučko-centar,45.760938,15.885313,548
548,Lučko-centar,45.761097,15.883832,
549_25,Lučko,45.769845,15.884047,549
549_26,Lučko,45.769845,15.884047,549
549,Lučko,45.769845,15.884047,
550_23,Tržnica Jarun,45.789896,15.930184,550
550_24,Tržnica Jarun,45.789884,15.930239,550
550,Tržnica Jarun,45.789890,15.930212,
551_23,Crkva S.Mati Slobode,45.786518,15.928677,551
551_24,Crkva S.Mati Slobode,45.786060,15.928082,551
551,Crkva S.Mati Slobode,45.786289,15.928379,
552_23,Sveti Duh,45.812533,15.942130,552
552,Sveti Duh,45.812533,15.942130,
553_21,Zagorska,45.806993,15.943901,553
553_22,Zagorska,45.807082,15.941756,553
553_23,Zagorska,45.807774,15.942512,553
553_24,Zagorska,45.806310,15.942814,553
553,Zagorska,45.807040,15.942746,
554_23,Baštijanova,45.801854,15.943368,554
554_24,Baštijanova,45.800804,15.943368,554
554,Baštijanova,45.801329,15.943368,
556_24,Kazalište Trešnja,45.793340,15.944173,556
556,Kazalište Trešnja,45.793340,15.944173,
565_21,Islandska,45.772439,15.988830,565
565_22,Islandska,45.772688,15.989916,565
565_23,Islandska,45.773265,15.990918,565
565_24,Islandska,45.771935,15.990624,565
565,Islandska,45.772582,15.990072,
566_21,Vatikanska,45.767766,15.992178,566
566_23,Vatikanska,45.768711,15.991183,566
566_24,Vatikanska,45.767079,15.990959,566
566,Vatikanska,45.767852,15.991440,
567_21,Vatikanska-Sv.Mateja,45.767983,15.998913,567
567_22,Vatikanska-Sv.Mateja,45.768283,15.998494,567
567,Vatikanska-Sv.Mateja,45.768133,15.998704,
568_21,Kauzlarićev prilaz,45.764250,16.002236,568
568_22,Kauzlarićev prilaz,45.764250,16.002236,568
568_23,Kauzlarićev prilaz,45.765205,16.002383,568
568_27,Kauzlarićev prilaz,45.765171,16.002383,568
568,Kauzlarićev prilaz,45.764719,16.002309,
569_21,R.Terminali Jankomir,45.797328,15.875996,569
569_22,R.Terminali Jankomir,45.797522,15.871717,569
569,R.Terminali Jankomir,45.797425,15.873857,
570_23,KING CROSS,45.797704,15.857841,570
570_24,KING CROSS,45.797947,15.857404,570
570,KING CROSS,45.797825,15.857622,
571_23,Okt. Miletića,45.802738,15.857976,571
571_24,Okt. Miletića,45.800311,15.857017,571
571,Okt. Miletića,45.801525,15.857496,
572_23,Kovinska,45.807263,15.859183,572
572_24,Kovinska,45.805436,15.858419,572
572,Kovinska,45.806350,15.858801,
573_21,Josipa Lončara,45.811719,15.869931,573
573_22,Josipa Lončara,45.812023,15.868657,573
573,Josipa Lončara,45.811871,15.869294,
574_21,Mokrovićeva,45.811317,15.873257,574
574_22,Mokrovićeva,45.811400,15.873093,574
574,Mokrovićeva,45.811359,15.873175,
575_21,Jankomir,45.811580,15.880488,575
575_22,Jankomir,45.811518,15.878728,575
575_24,Jankomir,45.809941,15.878456,575
575,Jankomir,45.811013,15.879224,
576_21,Stenjevec,45.811725,15.884518,576
576_22,Stenjevec,45.811781,15.883581,576
576,Stenjevec,45.811753,15.884049,
577_25,Trg Mažuranića,45.808305,15.969442,577
577_26,Trg Mažuranića,45.807681,15.969265,577
577,Trg Mažuranića,45.807993,15.969354,
578_21,Adžijina,45.807740,15.960870,578
578,Adžijina,45.807740,15.960870,
581_21,Desinička,45.807858,15.935984,581
581_22,Desinička,45.807921,15.936414,581
581,Desinička,45.807889,15.936199,
582_23,Tomislavova,45.808968,15.930050,582
582_24,Tomislavova,45.808748,15.929930,582
582,Tomislavova,45.808858,15.929990,
583_23,Hanamanova,45.805146,15.930127,583
583_24,Hanamanova,45.805544,15.930030,583
583,Hanamanova,45.805345,15.930079,
584_23,Baštijanova,45.801396,15.930236,584
584_24,Baštijanova,45.802005,15.930165,584
584,Baštijanova,45.801700,15.930201,
585_21,Voltino,45.800463,15.925805,585
585_22,Voltino,45.800517,15.925874,585
585,Voltino,45.800490,15.925840,
587_24,Dom športova,45.808158,15.953724,587
587,Dom športova,45.808158,15.953724,
588_21,Petračićeva,45.807310,15.956806,588
588,Petračićeva,45.807310,15.956806,
589_21,Adžijina,45.807501,15.960206,589
589,Adžijina,45.807501,15.960206,
600_23,Dom  Svetog Josipa,45.819609,15.941147,600
600_24,Dom  Svetog Josipa,45.819609,15.941147,600
600,Dom  Svetog Josipa,45.819609,15.941147,
608_22,Dore Pejačević,45.790901,15.901405,608
608,Dore Pejačević,45.790901,15.901405,
609_22,DVD Prečko,45.791833,15.898198,609
609,DVD Prečko,45.791833,15.898198,
610_22,Paljetkova,45.793058,15.894551,610
610,Paljetkova,45.793058,15.894551,
611_27,Prečko-terminal,45.794993,15.899685,611
611,Prečko-terminal,45.794993,15.899685,
612_24,Hatzeova,45.791541,15.905657,612
612,Hatzeova,45.791541,15.905657,
614_21,Gospodska,45.812924,15.886312,614
614_22,Gospodska,45.813054,15.887202,614
614,Gospodska,45.812989,15.886757,
615_21,Prigornica,45.815020,15.848134,615
615_22,Prigornica,45.815232,15.848165,615
615_23,Prigornica,45.815649,15.849831,615
615_24,Prigornica,45.815646,15.849814,615
615,Prigornica,45.815387,15.848986,
617_23,Seljačke bune,45.819621,15.833149,617
617_24,Seljačke bune,45.819456,15.832981,617
617,Seljačke bune,45.819539,15.833065,
618_23,Kamenolom,45.823558,15.836911,618
618_24,Kamenolom,45.823195,15.836686,618
618,Kamenolom,45.823377,15.836798,
619_23,Sutinska Vrela36,45.824069,15.840096,619
619_24,Sutinska Vrela36,45.824060,15.840446,619
619,Sutinska Vrela36,45.824064,15.840271,
620_23,Podsusedsko dolje,45.826128,15.846295,620
620_24,Podsusedsko dolje,45.825975,15.846037,620
620,Podsusedsko dolje,45.826051,15.846166,
621_23,Bengezi,45.829580,15.849110,621
621_24,Bengezi,45.829427,15.848928,621
621,Bengezi,45.829503,15.849019,
622_23,Ribićev put,45.833427,15.852560,622
622_24,Ribićev put,45.833302,15.852330,622
622,Ribićev put,45.833365,15.852445,
623_21,Podsusedski trg,45.816799,15.836304,623
623_22,Podsusedski trg,45.816816,15.835277,623
623,Podsusedski trg,45.816807,15.835790,
624_23,Dubravica 35,45.821206,15.871113,624
624_24,Dubravica 35,45.821154,15.871025,624
624,Dubravica 35,45.821180,15.871069,
625_23,Kancelak,45.825700,15.870079,625
625_24,Kancelak,45.825191,15.870056,625
625,Kancelak,45.825445,15.870068,
626_23,Kudekov put,45.830155,15.870195,626
626_24,Kudekov put,45.830572,15.869926,626
626,Kudekov put,45.830363,15.870060,
627_23,Dubravica okretište,45.833294,15.869604,627
627_24,Dubravica okretište,45.832991,15.869818,627
627,Dubravica okretište,45.833143,15.869711,
628_23,Trg S. Severa,45.830857,15.905053,628
628_24,Trg S. Severa,45.830857,15.905053,628
628,Trg S. Severa,45.830857,15.905053,
629_22,Zastavn.-nadvožnjak,45.750446,15.890148,629
629_24,Zastavn.-nadvožnjak,45.749832,15.890156,629
629,Zastavn.-nadvožnjak,45.750139,15.890152,
630_23,Zastavnice 1,45.748468,15.888602,630
630_24,Zastavnice 1,45.748457,15.888503,630
630,Zastavnice 1,45.748462,15.888553,
631_23,Hrvatski Leskovac,45.743989,15.889177,631
631_24,Hrvatski Leskovac,45.743854,15.889177,631
631,Hrvatski Leskovac,45.743921,15.889177,
632_23,Gornjodemerska,45.737239,15.888571,632
632_24,Gornjodemerska,45.737156,15.888487,632
632,Gornjodemerska,45.737197,15.888529,
633_21,Demerska 3,45.734372,15.891167,633
633_22,Demerska 3,45.735170,15.892096,633
633,Demerska 3,45.734771,15.891631,
634_24,Goli Breg,45.731349,15.898020,634
634,Goli Breg,45.731349,15.898020,
635_23,Jadranska av.-Arena,45.773802,15.942138,635
635_24,Jadranska av.-Arena,45.773416,15.942627,635
635,Jadranska av.-Arena,45.773609,15.942382,
636_21,Kockica,45.791397,15.968656,636
636_22,Kockica,45.791523,15.968264,636
636,Kockica,45.791460,15.968460,
637_21,Boćarski dom,45.790396,15.963006,637
637_22,Boćarski dom,45.790496,15.961318,637
637,Boćarski dom,45.790446,15.962162,
638_23,Vrhovec,45.843144,15.952861,638
638_24,Vrhovec,45.843144,15.952861,638
638,Vrhovec,45.843144,15.952861,
639_23,Vinogradi,45.825168,15.947013,639
639_24,Vinogradi,45.825440,15.947164,639
639,Vinogradi,45.825304,15.947088,
641_23,Vrhovec 62,45.820732,15.947612,641
641_24,Vrhovec 62,45.820723,15.947595,641
641,Vrhovec 62,45.820728,15.947603,
642_23,Zatišje,45.817831,15.947699,642
642_24,Zatišje,45.817576,15.947978,642
642,Zatišje,45.817703,15.947838,
643_23,Mandaličina,45.813655,15.949086,643
643_24,Mandaličina,45.813657,15.949114,643
643,Mandaličina,45.813656,15.949100,
644_23,Kuniščak,45.816156,15.944984,644
644_24,Kuniščak,45.815256,15.945336,644
644_27,Kuniščak,45.816156,15.944984,644
644_28,Kuniščak,45.815256,15.945336,644
644,Kuniščak,45.815706,15.945160,
645_23,Šestinski dol 58,45.821188,15.944155,645
645_24,Šestinski dol 58,45.820625,15.944067,645
645,Šestinski dol 58,45.820907,15.944111,
646_23,Šestin. dol odvojak,45.824888,15.943805,646
646_24,Šestin. dol odvojak,45.823831,15.943178,646
646,Šestin. dol odvojak,45.824360,15.943491,
647_23,Kestenovac-Drage,45.827674,15.944876,647
647_24,Kestenovac-Drage,45.827593,15.944949,647
647,Kestenovac-Drage,45.827634,15.944912,
648_23,Podfuščak,45.831483,15.945419,648
648_24,Podfuščak,45.832085,15.945168,648
648,Podfuščak,45.831784,15.945293,
649_23,Šestinski dol,45.834021,15.945329,649
649_24,Šestinski dol,45.834021,15.945329,649
649,Šestinski dol,45.834021,15.945329,
650_23,Tomislavova,45.808749,15.927313,650
650_24,Tomislavova,45.809094,15.927594,650
650,Tomislavova,45.808921,15.927454,
651_23,Sokolska,45.805718,15.923006,651
651_24,Sokolska,45.806227,15.923608,651
651,Sokolska,45.805973,15.923307,
652_23,Medarska,45.804292,15.920701,652
652_24,Medarska,45.804125,15.920257,652
652,Medarska,45.804209,15.920479,
653_23,Čepelovački put,45.802411,15.917698,653
653_24,Čepelovački put,45.801938,15.916751,653
653,Čepelovački put,45.802175,15.917224,
654_23,Ratarska,45.800025,15.913646,654
654_24,Ratarska,45.799795,15.913158,654
654,Ratarska,45.799910,15.913402,
655_21,Kožinčev put,45.811428,15.905740,655
655_22,Kožinčev put,45.811540,15.905196,655
655,Kožinčev put,45.811484,15.905468,
656_23,Švarčanska,45.809278,15.903876,656
656_24,Švarčanska,45.809647,15.903965,656
656,Švarčanska,45.809462,15.903920,
657_21,I.Brlić Mažuranić,45.806428,15.901773,657
657_22,I.Brlić Mažuranić,45.806531,15.901693,657
657,I.Brlić Mažuranić,45.806479,15.901733,
658_21,Nikole Gučetića,45.806467,15.898391,658
658_22,Nikole Gučetića,45.806540,15.898096,658
658,Nikole Gučetića,45.806503,15.898243,
659_24,Matije Divkovića,45.804284,15.897184,659
659,Matije Divkovića,45.804284,15.897184,
660_23,Gornje Padine,45.820419,15.890035,660
660_24,Gornje Padine,45.819779,15.889884,660
660,Gornje Padine,45.820099,15.889959,
661_23,Perjavica 92,45.826945,15.890763,661
661_24,Perjavica 92,45.826762,15.890351,661
661,Perjavica 92,45.826853,15.890557,
662_23,Perjavica-Dominika M,45.830675,15.894042,662
662_24,Perjavica-Dominika M,45.830966,15.893952,662
662,Perjavica-Dominika M,45.830820,15.893997,
663_23,Reljkovićeva,45.812480,15.955139,663
663_27,Reljkovićeva,45.812277,15.954981,663
663,Reljkovićeva,45.812379,15.955060,
664_24,Jablanovac,45.822155,15.938011,664
664,Jablanovac,45.822155,15.938011,
665_21,Stenjevečka,45.807188,15.889239,665
665_22,Stenjevečka,45.807256,15.889219,665
665,Stenjevečka,45.807222,15.889229,
666_21,Marina Tartaglie,45.806574,15.894949,666
666_22,Marina Tartaglie,45.806739,15.893652,666
666,Marina Tartaglie,45.806656,15.894300,
667_21,Tekstilno-teh. f.,45.812081,15.934697,667
667,Tekstilno-teh. f.,45.812081,15.934697,
668_23,Institut za bilje,45.751121,15.936757,668
668_24,Institut za bilje,45.751119,15.936638,668
668,Institut za bilje,45.751120,15.936697,
669_23,Naletilićeva 88,45.744190,15.932832,669
669_24,Naletilićeva 88,45.743389,15.932530,669
669,Naletilićeva 88,45.743789,15.932681,
670_23,Naletilićeva 104,45.738074,15.932161,670
670_24,Naletilićeva 104,45.738023,15.932091,670
670,Naletilićeva 104,45.738049,15.932126,
671_21,Obrež - škola,45.720930,15.925507,671
671_23,Obrež - škola,45.721529,15.924841,671
671,Obrež - škola,45.721230,15.925174,
672_23,Novoselci,45.716677,15.920806,672
672,Novoselci,45.716677,15.920806,
673_23,Strmec-centar,45.710214,15.918186,673
673,Strmec-centar,45.710214,15.918186,
674_23,Buhini,45.706124,15.913701,674
674,Buhini,45.706124,15.913701,
675_23,Celići,45.701389,15.906947,675
675,Celići,45.701389,15.906947,
676_23,Strmec-Regelji,45.699387,15.901729,676
676_24,Strmec-Regelji,45.699391,15.901738,676
676,Strmec-Regelji,45.699389,15.901734,
677_21,Milekanska-Orsagi,45.718126,15.931569,677
677_22,Milekanska-Orsagi,45.718190,15.931554,677
677,Milekanska-Orsagi,45.718158,15.931562,
678_21,Društveni dom,45.715597,15.942448,678
678_22,Društveni dom,45.715756,15.942242,678
678_23,Društveni dom,45.715907,15.941753,678
678_24,Društveni dom,45.715579,15.941592,678
678,Društveni dom,45.715710,15.942009,
679_23,Brezje,45.707651,15.938654,679
679_24,Brezje,45.706827,15.938453,679
679,Brezje,45.707239,15.938554,
680_23,Čret,45.667849,15.946189,680
680_24,Čret,45.667424,15.945932,680
680,Čret,45.667636,15.946060,
681_22,Dragonožec-škola,45.663460,15.943247,681
681_23,Dragonožec-škola,45.662972,15.942659,681
681_24,Dragonožec-škola,45.662997,15.942523,681
681_27,Dragonožec-škola,45.662715,15.942727,681
681,Dragonožec-škola,45.663036,15.942789,
682_23,Đurakov breg,45.657522,15.940865,682
682_24,Đurakov breg,45.657020,15.940976,682
682,Đurakov breg,45.657271,15.940920,
683_23,Pučki,45.652673,15.942835,683
683_24,Pučki,45.652436,15.942844,683
683,Pučki,45.652555,15.942840,
684_23,Goljački put,45.649794,15.938996,684
684_24,Goljački put,45.649522,15.938200,684
684,Goljački put,45.649658,15.938598,
685_23,Gornjodr.-Stari dom,45.646962,15.936790,685
685_24,Gornjodr.-Stari dom,45.647035,15.936781,685
685,Gornjodr.-Stari dom,45.646998,15.936786,
686_23,Vikend naselje,45.641206,15.935214,686
686_24,Vikend naselje,45.641361,15.935227,686
686,Vikend naselje,45.641283,15.935221,
687_23,Gornjodrag.-spomenik,45.638115,15.933902,687
687_24,Gornjodrag.-spomenik,45.638165,15.933948,687
687,Gornjodrag.-spomenik,45.638140,15.933925,
688_23,Žapci,45.637403,15.924516,688
688_24,Žapci,45.637044,15.924155,688
688,Žapci,45.637224,15.924336,
689_23,Staro okretište,45.633019,15.922557,689
689_24,Staro okretište,45.633006,15.922517,689
689,Staro okretište,45.633012,15.922537,
690_23,Lipnica,45.630692,15.922040,690
690_24,Lipnica,45.630699,15.922040,690
690,Lipnica,45.630696,15.922040,
691_23,Brezovička 80,45.752767,15.926646,691
691_24,Brezovička 80,45.752729,15.926560,691
691,Brezovička 80,45.752748,15.926603,
692_23,Brezovička-ekonomija,45.745712,15.919127,692
692_24,Brezovička-ekonomija,45.745671,15.919009,692
692,Brezovička-ekonomija,45.745691,15.919068,
693_23,AGROKOKA,45.743078,15.916875,693
693_24,AGROKOKA,45.743044,15.916753,693
693,AGROKOKA,45.743061,15.916814,
694_23,Brez.- pod kestenima,45.733236,15.912039,694
694_24,Brez.- pod kestenima,45.732800,15.911496,694
694,Brez.- pod kestenima,45.733018,15.911767,
695_23,Golobreška,45.728085,15.910906,695
695_24,Golobreška,45.727705,15.910797,695
695,Golobreška,45.727895,15.910851,
696_23,Brezovička-ambulanta,45.724163,15.907737,696
696_24,Brezovička-ambulanta,45.723852,15.907083,696
696,Brezovička-ambulanta,45.724007,15.907410,
697_23,Desprimska,45.721743,15.903333,697
697_24,Desprimska,45.721468,15.902803,697
697,Desprimska,45.721605,15.903068,
698_23,Pekarska,45.714969,15.899392,698
698_24,Pekarska,45.714503,15.899160,698
698,Pekarska,45.714736,15.899276,
699_23,Hudobička 1,45.711164,15.897072,699
699_24,Hudobička 1,45.710727,15.896668,699
699,Hudobička 1,45.710945,15.896870,
700_23,Grančarska 22,45.704187,15.893665,700
700_24,Grančarska 22,45.703840,15.893782,700
700,Grančarska 22,45.704014,15.893723,
701_23,Šolići,45.697866,15.891615,701
701_24,Šolići,45.697356,15.891185,701
701,Šolići,45.697611,15.891400,
703_23,Kraljevečka cesta,45.684406,15.880144,703
703_24,Kraljevečka cesta,45.684551,15.880177,703
703,Kraljevečka cesta,45.684479,15.880161,
704_23,K.Brijegi-IIIodvojak,45.679600,15.876193,704
704_24,K.Brijegi-IIIodvojak,45.679096,15.875659,704
704,K.Brijegi-IIIodvojak,45.679348,15.875926,
705_23,K.Brijegi-VI odvojak,45.675825,15.874241,705
705_24,K.Brijegi-VI odvojak,45.675070,15.874065,705
705,K.Brijegi-VI odvojak,45.675447,15.874153,
706_23,Kup.Kraljevec-škola,45.672197,15.873109,706
706_24,Kup.Kraljevec-škola,45.671934,15.872755,706
706,Kup.Kraljevec-škola,45.672066,15.872932,
707_23,Kralj.Brijegi-Lojeni,45.664450,15.871158,707
707_24,Kralj.Brijegi-Lojeni,45.663926,15.870862,707
707,Kralj.Brijegi-Lojeni,45.664188,15.871010,
708_23,Kral.Brijegi-Starjak,45.660197,15.871398,708
708_24,Kral.Brijegi-Starjak,45.660107,15.871352,708
708,Kral.Brijegi-Starjak,45.660152,15.871375,
709_23,K.Brijegi-Vodosprema,45.656484,15.871115,709
709_24,K.Brijegi-Vodosprema,45.656633,15.870934,709
709,K.Brijegi-Vodosprema,45.656558,15.871025,
710_21,Štrpet,45.664020,15.859786,710
710_22,Štrpet,45.664081,15.859563,710
710,Štrpet,45.664050,15.859675,
711_21,Štrpet-okretište,45.666811,15.857064,711
711_22,Štrpet-okretište,45.666811,15.857064,711
711,Štrpet-okretište,45.666811,15.857064,
712_23,Put za Tumbre,45.684500,15.873356,712
712_24,Put za Tumbre,45.684225,15.873248,712
712,Put za Tumbre,45.684362,15.873302,
713_23,Pandaki,45.682125,15.861004,713
713_24,Pandaki,45.682187,15.860981,713
713,Pandaki,45.682156,15.860993,
714_23,Harabajsi,45.684657,15.857287,714
714_24,Harabajsi,45.684685,15.857270,714
714,Harabajsi,45.684671,15.857279,
715_23,Potočko,45.687274,15.852336,715
715_24,Potočko,45.687970,15.852271,715
715,Potočko,45.687622,15.852303,
716_23,Matički,45.692357,15.839738,716
716_24,Matički,45.692425,15.839759,716
716,Matički,45.692391,15.839749,
717_21,Put za Ašpergere,45.696466,15.837275,717
717_22,Put za Ašpergere,45.696508,15.837349,717
717,Put za Ašpergere,45.696487,15.837312,
718_23,Ašpergeri,45.690829,15.830237,718
718_24,Ašpergeri,45.690834,15.830088,718
718,Ašpergeri,45.690831,15.830163,
719_24,Gajani,45.670650,15.822971,719
719,Gajani,45.670650,15.822971,
725_21,Ferki,45.665209,15.937611,725
725_22,Ferki,45.665522,15.937639,725
725,Ferki,45.665365,15.937625,
726_21,Gata,45.667225,15.930383,726
726_22,Gata,45.667294,15.929684,726
726,Gata,45.667260,15.930034,
727_22,Donji Trpuci,45.664743,15.921467,727
727_23,Donji Trpuci,45.665111,15.921816,727
727,Donji Trpuci,45.664927,15.921642,
728_21,Ježdovečka,45.760485,15.873842,728
728_22,Ježdovečka,45.760562,15.873653,728
728,Ježdovečka,45.760524,15.873748,
729_23,Gradek,45.758484,15.861878,729
729_24,Gradek,45.758607,15.862245,729
729,Gradek,45.758546,15.862061,
730_23,Domovićeva,45.757319,15.852538,730
730_24,Domovićeva,45.757167,15.851102,730
730,Domovićeva,45.757243,15.851820,
731_21,Gornjostupnička,45.755018,15.835744,731
731_23,Gornjostupnička,45.755740,15.837948,731
731_24,Gornjostupnička,45.755708,15.835118,731
731,Gornjostupnička,45.755489,15.836270,
732_23,Put za Kerestinec,45.751367,15.808810,732
732_24,Put za Kerestinec,45.750911,15.808296,732
732,Put za Kerestinec,45.751139,15.808553,
733_23,Horvati I,45.735072,15.798570,733
733_24,Horvati I,45.734904,15.798718,733
733,Horvati I,45.734988,15.798644,
734_23,Kralji,45.729956,15.801805,734
734_24,Kralji,45.729463,15.802107,734
734,Kralji,45.729709,15.801956,
735_23,Nabrežje,45.726966,15.806298,735
735_24,Nabrežje,45.726789,15.806648,735
735,Nabrežje,45.726877,15.806473,
736_23,Pipići,45.723172,15.811063,736
736_24,Pipići,45.723415,15.810903,736
736,Pipići,45.723294,15.810983,
737_23,Bencekovići,45.719918,15.814162,737
737_24,Bencekovići,45.719740,15.814324,737
737,Bencekovići,45.719829,15.814243,
738_22,Horvati-Hercegi,45.711193,15.810402,738
738_24,Horvati-Hercegi,45.711193,15.810402,738
738,Horvati-Hercegi,45.711193,15.810402,
746_21,Ježdovečka 16,45.770803,15.858201,746
746_22,Ježdovečka 16,45.770973,15.857683,746
746,Ježdovečka 16,45.770888,15.857942,
747_21,Ježdovec-vojarna,45.772323,15.853674,747
747_22,Ježdovec-vojarna,45.772425,15.853262,747
747,Ježdovec-vojarna,45.772374,15.853468,
748_21,Studeni II.,45.774495,15.849305,748
748_22,Studeni II.,45.775087,15.848300,748
748,Studeni II.,45.774791,15.848803,
749_21,Vukasi,45.776751,15.845504,749
749_22,Vukasi,45.776997,15.844756,749
749,Vukasi,45.776874,15.845130,
750_21,Ježdovečka 69 A,45.778252,15.838865,750
750,Ježdovečka 69 A,45.778252,15.838865,
751_21,Ježdovec-nadvožnjak,45.782131,15.832722,751
751_22,Ježdovec-nadvožnjak,45.782485,15.832312,751
751,Ježdovec-nadvožnjak,45.782308,15.832517,
752_23,Milače,45.682841,15.845802,752
752,Milače,45.682841,15.845802,
753_23,Put za Franje,45.678902,15.839863,753
753,Put za Franje,45.678902,15.839863,
754_23,Stadion,45.864072,15.802281,754
754_24,Stadion,45.864229,15.802106,754
754,Stadion,45.864151,15.802193,
756_22,Inker,45.877606,15.800449,756
756_23,Inker,45.879324,15.800263,756
756,Inker,45.878465,15.800356,
757_23,Veliki Vrh,45.892873,15.795258,757
757_24,Veliki Vrh,45.891355,15.794677,757
757,Veliki Vrh,45.892114,15.794968,
758_23,Cvjetna ulica,45.899107,15.798611,758
758_24,Cvjetna ulica,45.898958,15.798418,758
758,Cvjetna ulica,45.899032,15.798514,
759_23,Pri mlinu,45.904032,15.801858,759
759_24,Pri mlinu,45.904345,15.801770,759
759,Pri mlinu,45.904188,15.801814,
760_23,Pojatno-centar,45.907994,15.807093,760
760_24,Pojatno-centar,45.907779,15.806720,760
760,Pojatno-centar,45.907886,15.806907,
761_23,Pri Špoljaru,45.912841,15.808317,761
761_24,Pri Špoljaru,45.912605,15.808248,761
761,Pri Špoljaru,45.912723,15.808282,
762_23,Nadlug,45.918088,15.807741,762
762_24,Nadlug,45.918695,15.807500,762
762,Nadlug,45.918391,15.807621,
763_23,Kružna ulica,45.924158,15.810126,763
763_24,Kružna ulica,45.924143,15.809823,763
763,Kružna ulica,45.924151,15.809974,
764_23,Kupljenovo-centar,45.932246,15.814912,764
764_24,Kupljenovo-centar,45.932109,15.814841,764
764,Kupljenovo-centar,45.932177,15.814877,
771_23,D. Bistra-centar,45.904009,15.854466,771
771_24,D. Bistra-centar,45.904115,15.854397,771
771,D. Bistra-centar,45.904062,15.854432,
772_23,Polj.-kod škole,45.901865,15.867480,772
772_24,Polj.-kod škole,45.902372,15.868127,772
772,Polj.-kod škole,45.902119,15.867804,
773_23,Kulturni centar,45.906907,15.876305,773
773_24,Kulturni centar,45.906044,15.875320,773
773,Kulturni centar,45.906476,15.875812,
775_23,Kod Cohe,45.915134,15.890400,775
775_24,Kod Cohe,45.915305,15.890634,775
775,Kod Cohe,45.915220,15.890517,
776_23,Sljemenska,45.919160,15.895858,776
776_24,Sljemenska,45.918933,15.893861,776
776,Sljemenska,45.919046,15.894860,
777_23,G.Bistra-okretište,45.920548,15.900183,777
777_24,G.Bistra-okretište,45.920712,15.900123,777
777,G.Bistra-okretište,45.920630,15.900153,
778_22,Petračićeva,45.808447,15.957288,778
778,Petračićeva,45.808447,15.957288,
779_21,Vodovodna,45.808850,15.949202,779
779_22,Vodovodna,45.808931,15.948942,779
779,Vodovodna,45.808890,15.949072,
780_23,Stubička 16,45.837959,15.826646,780
780,Stubička 16,45.837959,15.826646,
781_23,Pintarićeva,45.845343,15.833606,781
781_24,Pintarićeva,45.845171,15.833435,781
781,Pintarićeva,45.845257,15.833521,
782_23,Ivanec-centar,45.849222,15.834053,782
782_24,Ivanec-centar,45.849591,15.834105,782
782,Ivanec-centar,45.849407,15.834079,
783_23,Ivanečka,45.854864,15.835305,783
783_24,Ivanečka,45.854726,15.835190,783
783,Ivanečka,45.854795,15.835247,
785_23,Pri školi,45.872512,15.845568,785
785_24,Pri školi,45.872455,15.845463,785
785,Pri školi,45.872483,15.845516,
786_23,Pri Saiću,45.879238,15.853455,786
786_24,Pri Saiću,45.878848,15.852765,786
786,Pri Saiću,45.879043,15.853110,
787_23,Pri Kolaru,45.883243,15.857028,787
787_24,Pri Kolaru,45.884278,15.857275,787
787,Pri Kolaru,45.883761,15.857151,
788_23,Bukovje-Mihanovićeva,45.890355,15.856846,788
788_24,Bukovje-Mihanovićeva,45.890012,15.857047,788
788,Bukovje-Mihanovićeva,45.890184,15.856946,
